,hospital,address,name,content,date,visits
8736,바른세상병원,경기 성남시 분당구 야탑로75번길 5,몽쁘띠엘,저희 어머니께서 치료 잘 받고 있어서 감사한 마음에 리뷰남깁니다. 무릎이 정말 안좋으셨는데 여기 다니면서 눈에 띄게 많이 좋아지셨어요. 정말 감사합니다,2020년 12월 16일 수요일,1번째 방문
8737,바른세상병원,경기 성남시 분당구 야탑로75번길 5,Viviana Kim,이사 갔는데도 아플 때마다 여기로 옵니다.,2020년 12월 16일 수요일,1번째 방문
8738,바른세상병원,경기 성남시 분당구 야탑로75번길 5,별하8738,의사쌤이 설명을 너무 잘해주세요~ 목이 왜 아픈지 알 수 있었고 앞으로 자세교정 해야 할 필요성을 느꼈어요ㅠㅠ,2020년 12월 16일 수요일,1번째 방문
8739,바른세상병원,경기 성남시 분당구 야탑로75번길 5,bbol36,굿,2020년 12월 15일 화요일,1번째 방문
8740,바른세상병원,경기 성남시 분당구 야탑로75번길 5,호로록호롤로,다신 안갈래요.. 피곤하신건지 다들 불친절하고 귀찮아보여서 너무 불편했어요. 진단내용도 다른데 여러곳이랑 다른데 설명도 납득이안가고 돈버렸어요.. 증상도 통증도 있는걸 본인소견만 맞고 문제없다는듯 무시하시네요. 황당해요..,2020년 12월 14일 월요일,1번째 방문
8741,바른세상병원,경기 성남시 분당구 야탑로75번길 5,yhi****,회사랑 가까워서 3일째 방문했는데ㅎㅎ 이름도 말하기 전에 알아보시고 바로 접수해 주셔서 감사했어요~,2020년 12월 5일 토요일,1번째 방문
8742,바른세상병원,경기 성남시 분당구 야탑로75번길 5,you****,동네의원보다는 좋았음,2020년 11월 26일 목요일,2번째 방문
8743,바른세상병원,경기 성남시 분당구 야탑로75번길 5,수근수근49,어깨통증이 심해서 갔었는데 차도가 보여서 아주 좋습니다.,2020년 11월 25일 수요일,1번째 방문
8744,바른세상병원,경기 성남시 분당구 야탑로75번길 5,jio****,친구가 소개해줘서 다녔었는데 확실히 목통증 많이 호전되었습니다,2020년 11월 25일 수요일,1번째 방문
8745,바른세상병원,경기 성남시 분당구 야탑로75번길 5,hap****,의사선생님이 친절하셔서 꾸준히 다녀볼 생각입니다. 빨리 통증이 사라졌으면 좋겠네요,2020년 11월 25일 수요일,1번째 방문
8746,바른세상병원,경기 성남시 분당구 야탑로75번길 5,큰손523,발목 접질려 병원 방문했습니다. 진료받고 걷기 한결 편해졌습니다,2020년 11월 25일 수요일,1번째 방문
8747,바른세상병원,경기 성남시 분당구 야탑로75번길 5,미니곰푸,오랫동안 다니는 병원입니다. 진료를 잘 봐주셔서 늘 믿고 다닙니다.,2020년 11월 25일 수요일,1번째 방문
8748,바른세상병원,경기 성남시 분당구 야탑로75번길 5,한마리두마리,병원이 시설이 너무 좋았어요~,2020년 11월 25일 수요일,1번째 방문
8749,바른세상병원,경기 성남시 분당구 야탑로75번길 5,you****,목과 어깨가 아파서 지인 소개로 방문했는데. 아픈 부위도 차근차근 다 물어봐 주시고 진료도 잘 봐주시네요~^^,2020년 11월 20일 금요일,1번째 방문
8750,바른세상병원,경기 성남시 분당구 야탑로75번길 5,petite91,"사람이 많아서 쫌 기다리긴 했음, 하지만 왜 사람이 많은지 알겠음. 진료를 정말 잘 봄",2020년 11월 20일 금요일,1번째 방문
8751,바른세상병원,경기 성남시 분당구 야탑로75번길 5,ben****,시설도 깨끗하고 물리치료사 선생님들이 정말 꼼꼼히 진료 잘봐주시네요. 주기적으로 다닐 생각입니다,2020년 11월 20일 금요일,1번째 방문
8752,바른세상병원,경기 성남시 분당구 야탑로75번길 5,yeeer1,덕분에 허리가 많이 좋아지고 있습니다. 추천합니다,2020년 11월 20일 금요일,1번째 방문
8753,바른세상병원,경기 성남시 분당구 야탑로75번길 5,han****,항상 친절하게 진료해주시는 것 같아요,2020년 11월 20일 금요일,1번째 방문
8754,바른세상병원,경기 성남시 분당구 야탑로75번길 5,쩡이9638,일주일에 한번 도수치료 받으러 다니고 있습니다. 치료사 선생님이 엄청 꼼꼼하게 잘해 주셔서 많이 나아졌어요,2020년 11월 18일 수요일,1번째 방문
8755,바른세상병원,경기 성남시 분당구 야탑로75번길 5,j2s4978,7번째 방문,2020년 11월 12일 목요일,7번째 방문
8756,바른세상병원,경기 성남시 분당구 야탑로75번길 5,xuo****,좋아요,2020년 11월 10일 화요일,1번째 방문
8757,바른세상병원,경기 성남시 분당구 야탑로75번길 5,바니3833,물리치료 잘 받고 갑니다,2020년 11월 10일 화요일,1번째 방문
8758,바른세상병원,경기 성남시 분당구 야탑로75번길 5,제이이J,최근 갔던 정형외과 중에서 가장 마음에 듭니다. 친절하고 치료도 잘 보네요,2020년 11월 2일 월요일,1번째 방문
8759,바른세상병원,경기 성남시 분당구 야탑로75번길 5,j2s4978,좋아요,2020년 10월 29일 목요일,6번째 방문
8760,바른세상병원,경기 성남시 분당구 야탑로75번길 5,sij****,"다른 병원은 진료시간이5분도 안 걸렸던거 같은데 여기는 꼼꼼하게 설명해주셔서
꽤나 오래 상담한거 같아요
처음 방문했는데 정말 좋았어요",2020년 10월 27일 화요일,1번째 방문
8761,바른세상병원,경기 성남시 분당구 야탑로75번길 5,땅꼬미81,"어머니 어께 수술잘되서 회복중이예요 
원장님이랑 재활치료 선생님들도 너무 친절하신것같아요",2020년 10월 27일 화요일,1번째 방문
8762,바른세상병원,경기 성남시 분당구 야탑로75번길 5,syh****,예약하고 가니까 기다리지않아서 좋았습니다,2020년 10월 27일 화요일,1번째 방문
8763,바른세상병원,경기 성남시 분당구 야탑로75번길 5,서녕81a,병원이 크고 왜 아픈지 설명잘해주세요,2020년 10월 27일 화요일,1번째 방문
8764,바른세상병원,경기 성남시 분당구 야탑로75번길 5,NANA40,"완전 별로임
의사가 오진해서 남편 어깨 근육 파열되었는데
멀쩡하다고 아픈 이유를 모르겠다고
본인 기분탓이라고 하는 어이없는 병원
결국 다른 병원가서 수술했네요
데스트 직원도 어르신들오면 개무시하거나 소리지름 직원 교육 좀 시켜야할듯",2020년 10월 26일 월요일,1번째 방문
8765,바른세상병원,경기 성남시 분당구 야탑로75번길 5,j2s4978,좋아요,2020년 10월 23일 금요일,5번째 방문
8766,바른세상병원,경기 성남시 분당구 야탑로75번길 5,Grayy,ㅡㅡ,2020년 10월 22일 목요일,2번째 방문
8767,바른세상병원,경기 성남시 분당구 야탑로75번길 5,Grayy,ㅡㅡ,2020년 10월 22일 목요일,1번째 방문
8768,바른세상병원,경기 성남시 분당구 야탑로75번길 5,sha****,굿,2020년 10월 18일 일요일,1번째 방문
8769,바른세상병원,경기 성남시 분당구 야탑로75번길 5,j2s4978,좋아요,2020년 10월 16일 금요일,4번째 방문
8770,바른세상병원,경기 성남시 분당구 야탑로75번길 5,사과향기7019,진료원장님도.병원직원.병동에계시는분들 모두 친절하셔요,2020년 10월 16일 금요일,1번째 방문
8771,바른세상병원,경기 성남시 분당구 야탑로75번길 5,카누좋아,좋아요,2020년 10월 8일 목요일,1번째 방문
8772,바른세상병원,경기 성남시 분당구 야탑로75번길 5,j2s4978,좋아요,2020년 10월 7일 수요일,3번째 방문
8773,바른세상병원,경기 성남시 분당구 야탑로75번길 5,사라한12,체계적이고 친절하세요. 엄마랑 저랑 둘 다 여기만 다녀요,2020년 10월 6일 화요일,1번째 방문
8774,바른세상병원,경기 성남시 분당구 야탑로75번길 5,jun****,접근성 좋고 시설도 좋아요~!,2020년 10월 6일 화요일,1번째 방문
8775,바른세상병원,경기 성남시 분당구 야탑로75번길 5,j2s4978,좋아요,2020년 9월 25일 금요일,2번째 방문
8776,바른세상병원,경기 성남시 분당구 야탑로75번길 5,kokuma72,"도수, 운동 치료",2020년 9월 24일 목요일,7번째 방문
8777,바른세상병원,경기 성남시 분당구 야탑로75번길 5,시크토끼,"오래앓아오던 질환으로 방문하였는데
궁금한게 많아 이것저것 질문해도 잘 받아주시고
이해하기쉽게 설명해주셔서 너무 좋았어요!!
앞으로 여기에서 꾸준히 치료받을게요!!^^",2020년 9월 18일 금요일,1번째 방문
8778,바른세상병원,경기 성남시 분당구 야탑로75번길 5,kokuma72,허리~ 도수와 운동치료 좋아요,2020년 9월 18일 금요일,6번째 방문
8779,바른세상병원,경기 성남시 분당구 야탑로75번길 5,boy****,"다리아파서 갔는데 엑스레이 찍고 주사 맞았음, 통증 많이 줄어들어서 좋아요",2020년 9월 17일 목요일,1번째 방문
8780,바른세상병원,경기 성남시 분당구 야탑로75번길 5,mop****,친절하게 진료잘봐주셔서 감사합니다 앞으로 건강에 좀더 신경써야겠어요!!의사쌤 좋으시고 안아프게주사놔주시고 감사했어용!!!,2020년 9월 17일 목요일,1번째 방문
8781,바른세상병원,경기 성남시 분당구 야탑로75번길 5,지윤S2,코로나 때문에 걱정스러워서 미루다가 방문했는데 방역이 철저하게 되는 것 같아서 안심. 치료 잘 받고 나왔습니다!,2020년 9월 14일 월요일,1번째 방문
8782,바른세상병원,경기 성남시 분당구 야탑로75번길 5,j2s4978,관절치료 최고입니다.,2020년 9월 11일 금요일,1번째 방문
8783,바른세상병원,경기 성남시 분당구 야탑로75번길 5,말안듣는토끼,친절하고 인기좋은 곳입니다,2020년 8월 25일 화요일,1번째 방문
8784,바른세상병원,경기 성남시 분당구 야탑로75번길 5,케이터89,예약하고 갔는데 친절해요 만족합니다,2020년 8월 18일 화요일,1번째 방문
8785,바른세상병원,경기 성남시 분당구 야탑로75번길 5,Annie4472,친절해요,2020년 7월 31일 금요일,1번째 방문
8786,바른세상병원,경기 성남시 분당구 야탑로75번길 5,앤디6093,잘 봤어요,2020년 7월 24일 금요일,1번째 방문
8787,바른세상병원,경기 성남시 분당구 야탑로75번길 5,케이군0,생각보다 병원 규모 훨씬크고 시설이 좋고 체계적이라 믿음이 갑니다.,2020년 7월 23일 목요일,1번째 방문
8788,바른세상병원,경기 성남시 분당구 야탑로75번길 5,홀로도사,"바른세상 병원 항상 환자로 꽉 차있어 올때마다 기다림이 너무 오랜시간이다.
하지만 환자 입장은 시원스러 쾌유를 기다리는 마음이다",2020년 7월 14일 화요일,1번째 방문
8789,바른세상병원,경기 성남시 분당구 야탑로75번길 5,달콤Reader,친절해요.,2020년 7월 1일 수요일,1번째 방문
8790,바른세상병원,경기 성남시 분당구 야탑로75번길 5,정화8683,어머님과 다니고 있는데 만족해하세요,2020년 6월 13일 토요일,2번째 방문
8791,바른세상병원,경기 성남시 분당구 야탑로75번길 5,Skrbdyskwn,물리치료 계속 받다가 좀더집중적으로 치료하고싶어서 주사 치료 시작했는데 확실히 많이 좋아졌어요. 직원분들도 친절하시고 원장님께서 치료설명을 너무잘해주셔서 아주만족합니다. ㅎㅎ,2020년 6월 12일 금요일,1번째 방문
8792,바른세상병원,경기 성남시 분당구 야탑로75번길 5,행복한일,강남 다니던 병원이 영 시원치 않아서 여기로 옮겼어요.간호사 의사 물리치료사붇들 대부분 친절하십니다,2020년 6월 9일 화요일,1번째 방문
8793,바른세상병원,경기 성남시 분당구 야탑로75번길 5,kokuma72,"도수, 운동치료",2020년 6월 9일 화요일,5번째 방문
8794,바른세상병원,경기 성남시 분당구 야탑로75번길 5,Bjun,친절해요,2020년 6월 5일 금요일,1번째 방문
8795,바른세상병원,경기 성남시 분당구 야탑로75번길 5,Leeeeii,손목이 너무 안 좋아서 집에서 가장 가깝고 유명한 곳이라 방문. 유명한 곳은 뭔가 달라도 다름. 엄청 크고 부서? 도 많고 프로세스가 잘 되어 있어서 인상적임...,2020년 6월 5일 금요일,1번째 방문
8796,바른세상병원,경기 성남시 분당구 야탑로75번길 5,qh****,늘 다니던 곳~ 시설 좋고 체계적이라 좋아요~~,2020년 6월 5일 금요일,1번째 방문
8797,바른세상병원,경기 성남시 분당구 야탑로75번길 5,민쏘3,물리치료 받고 있어요. 많이 좋아졌어요,2020년 6월 3일 수요일,1번째 방문
8798,바른세상병원,경기 성남시 분당구 야탑로75번길 5,kokuma72,"도수, 운동치료",2020년 6월 2일 화요일,4번째 방문
8799,바른세상병원,경기 성남시 분당구 야탑로75번길 5,kokuma72,"허리 도수, 운동",2020년 5월 29일 금요일,3번째 방문
8800,바른세상병원,경기 성남시 분당구 야탑로75번길 5,난그래14,비싼데 확실히 잘합니다,2020년 5월 23일 토요일,1번째 방문
8801,바른세상병원,경기 성남시 분당구 야탑로75번길 5,kokuma72,"도수, 운동",2020년 5월 12일 화요일,2번째 방문
8802,바른세상병원,경기 성남시 분당구 야탑로75번길 5,Chojoymom,다 좋은데...본관 별관 떨어져있어서불편하네요,2020년 5월 8일 금요일,1번째 방문
8803,바른세상병원,경기 성남시 분당구 야탑로75번길 5,웅4039,좋아요,2020년 5월 7일 목요일,2번째 방문
8804,바른세상병원,경기 성남시 분당구 야탑로75번길 5,웅4039,좋아요,2020년 4월 29일 수요일,1번째 방문
8805,바른세상병원,경기 성남시 분당구 야탑로75번길 5,kokuma72,"허리, 발목 지정 병원",2020년 4월 28일 화요일,1번째 방문
